workload_id,cycle,spatial_idx,cin_idx,phase,rule
person2_sd_unet_gemm_001,57,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,58,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,59,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,60,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,61,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,62,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,63,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,64,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,65,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,66,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,67,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,68,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,69,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,70,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,71,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,72,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,73,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,74,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,75,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,76,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,77,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,78,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,79,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,80,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,81,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,82,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,83,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,84,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,85,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,86,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,87,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,88,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,89,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,90,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,91,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,92,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,93,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,94,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,95,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,96,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,97,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,98,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,99,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,100,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,101,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,102,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,103,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,104,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,105,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,106,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,107,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,108,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,109,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,110,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,111,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,112,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,113,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,114,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,115,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,116,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,117,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,118,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,119,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,120,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,121,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,122,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,123,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,124,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,125,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,126,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,127,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,128,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,129,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,130,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,131,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,132,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,133,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,134,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,135,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,136,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,137,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,138,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,139,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,140,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,141,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,142,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,143,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,144,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,145,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,146,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,147,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,148,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,149,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,150,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,151,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,152,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,153,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,154,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,155,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,156,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,157,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,158,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,159,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,160,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,161,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,162,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,163,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,164,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,165,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,166,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,167,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,168,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,169,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,170,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,171,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,172,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,173,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,174,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,175,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,176,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,177,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,178,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,179,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,180,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,181,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,182,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,183,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,184,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,185,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,186,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,187,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,188,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,189,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,190,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,191,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,192,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,193,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,194,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,195,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,196,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,197,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,198,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,199,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,200,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,201,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,202,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,203,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,204,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,205,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,206,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,207,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,208,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,209,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,210,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,211,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,212,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,213,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,214,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,215,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,216,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,217,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,218,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,219,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,220,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,221,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_001,222,0,1,final_cin_output_store,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,0,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,1,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,2,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,3,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,4,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,5,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,6,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,7,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,8,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,9,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,10,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,11,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,12,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,13,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,14,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,15,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,16,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,17,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,18,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,19,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,20,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,21,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,22,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,23,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,24,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,25,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,26,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,27,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,28,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,29,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,30,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,31,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,32,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,33,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,34,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,35,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,36,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,37,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,38,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,39,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,40,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,41,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,42,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,43,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,44,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,45,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,46,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,47,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,48,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,49,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,50,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,51,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,52,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,53,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,54,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,55,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,56,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,57,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,58,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,59,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,60,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,61,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,62,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,63,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,64,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,65,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,66,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,67,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,68,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,69,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,70,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,71,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,72,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,73,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,74,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,75,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,76,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,77,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,78,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,79,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,80,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,81,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,82,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,83,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,84,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,85,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,86,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,87,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,88,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,89,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,90,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,91,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,92,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,93,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,94,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,95,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,96,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,97,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,98,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,99,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,100,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,101,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,102,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,103,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,104,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,105,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,106,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
person2_sd_unet_gemm_002,107,0,0,first_spatial_first_cin_startup,k1_group16_spatial_reuse_v8
